Month,Day ,Year,Value
6,27,1859,-14.9499154902448
10,7,1870,116.71669024348
8,10,1809,-72.1967783129696
10,5,1995,-139.488182418523
1,15,2001,-6.35659158621243
9,27,2012,-155.155616190892
12,11,1839,-104.170205238578
11,15,1968,70.638654629392
3,10,1931,317.190399041158
7,4,1978,177.367430379967
10,13,1847,-99.0524222408066
6,20,1921,-8.86878357065119
5,3,1839,165.024092216021
7,9,1889,38.4380401708619
3,5,1844,-251.866430299109
3,26,1869,87.8212288611101
8,8,1912,-146.051707337672
1,16,1897,-65.3427049683407
3,18,1861,-93.8542258521811
7,16,1978,-91.6764538196152
5,21,1849,-113.259058891956
8,26,1957,120.956701629589
6,13,1942,-23.6436662447701
5,2,1803,80.8912690349512
7,24,1984,-131.355971126834
6,20,1806,57.5439392345604
9,28,1826,-115.406953896971
11,21,1995,49.5148725281556
6,6,1862,-79.8697985414652
11,5,1969,112.73152678992
7,9,1827,-97.6539319787111
7,26,1966,145.535066552712
4,20,1984,-138.675483262919
3,23,1902,-61.2599982080925
6,22,1894,-151.277813458808
12,4,1813,-89.5468650715833
7,17,1937,43.3545788372295
11,15,1921,-195.771180950879
5,3,1805,77.3083464091839
10,10,1856,-33.857735687572
3,24,2008,-264.545251025274
3,19,1926,80.5174703891221
1,14,1801,-6.28699925866155
1,27,1865,-24.5151478814199
10,19,1994,-117.172362830114
6,10,1961,-67.8908248880261
3,15,1967,3.77021443738351
6,13,1848,-103.509750108993
12,11,2015,163.370525044602
1,4,1967,-85.1863020284375
4,9,2016,-24.0575708247796
12,22,1948,-99.6792024422907
12,13,1916,-221.428500723831
5,4,1998,3.63257155381217
3,14,1829,-168.492047960169
3,12,1850,-212.652880577409
3,2,1909,-77.6368845029328
2,1,1925,35.7167521668751
6,6,1922,197.728997136431
2,19,1972,-145.884393124182
10,16,1980,-111.461061359957
6,3,1836,78.7060704817019
4,4,1919,67.4887134621095
10,9,1818,-146.002745464043
1,13,1894,-113.83170047726
9,15,1898,212.450764651559
4,11,1919,182.250826963563
2,4,1968,52.8747790257373
6,8,1993,86.6775061159003
11,8,1846,64.7451621678137
8,7,1923,-150.433310206604
6,14,1825,5.03304838576685
11,4,1955,-122.769686964392
6,1,1951,-167.651362768419
5,10,1941,89.9631758520017
4,14,1855,24.4438492188781
12,13,1819,-126.728230215929
7,13,2020,-31.8270431463123
12,16,1981,59.1347996395437
3,14,1848,104.446424734889
4,12,1971,10.4479317154451
12,13,1852,-48.8789703416425
10,22,1884,12.4647281476127
4,13,1802,5.70060139460114
4,18,1953,19.0798631907496
4,8,1866,-126.815098442932
6,15,2014,-105.372494549761
3,4,1972,46.7534959725213
4,1,1840,-107.013355658987
2,27,2006,29.6971932614756
9,8,1982,108.898139990028
1,14,1976,38.5874634291888
7,3,1911,90.9118629535652
8,6,1932,-25.8158988251759
9,16,2017,70.4138083099574
5,15,1933,256.522007789485
8,22,1932,-40.4292285847093
1,18,1963,11.6213477031436
5,6,1956,54.3493853003464
3,27,1833,-42.5261024521984
1,10,1904,-0.537795307584445
7,26,1867,10.8018674151913
11,13,1841,-49.547416812583
9,13,1903,-143.712490313642
8,1,1804,77.9440829368614
12,22,1894,-25.1862546356838
7,1,1811,-4.82075740385237
5,22,1842,114.627175194755
9,26,1912,-42.4701875416069
8,24,1865,-92.7271229996823
10,15,1960,-39.2806913822512
2,9,2020,66.9630564421555
3,6,1950,88.0726011643479
4,25,1839,-52.9148892225762
12,19,1969,-4.41512138473314
1,26,1821,-121.305863183602
1,17,2001,-33.1962574943411
2,8,1872,-63.5355843447118
4,11,1805,-110.891866313315
11,18,1894,58.8326847356977
5,1,1996,-14.2584949583937
2,15,1866,-93.8133747676957
7,20,1971,-56.5150990591526
9,13,1876,-31.4791427551558
12,22,1858,21.7492095609271
8,16,1826,-63.8186690968455
1,22,1860,224.768553753367
7,18,1985,-40.2982474749105
2,9,1806,-27.0416275556136
11,10,1918,-18.8631383418768
2,20,1824,-132.745801097095
3,28,1983,36.8625750241275
2,16,1818,61.0607509725716
6,3,1924,-73.9397572888598
6,4,1831,159.936911393091
1,7,1891,52.5861387625935
6,22,1974,-15.1899927516267
8,21,2013,4.87755811404497
2,9,1995,32.5974081893288
12,13,1865,12.9391043796856
4,6,1943,120.473314890189
11,23,1890,36.4393453114811
11,2,2019,-66.8913246636161
11,7,1988,28.0647652111591
7,26,1921,-72.6345550439628
3,27,1804,-231.03503246957
12,19,1902,-125.313484574295
4,9,1993,-15.4718593686675
5,22,1958,56.3097104417719
5,3,2014,19.6178961418366
9,22,1970,-40.4977176756407
5,5,1916,119.866271713518
2,21,1958,13.460068528964
9,18,1964,144.5713925644
11,27,2000,53.9914391573471
8,10,1988,-76.3612730693067
5,17,1972,64.9760082484629
4,6,1995,86.886821069986
12,15,2015,80.0732790300109
9,27,2008,88.4132314706907
11,10,2020,-113.22667339827
12,22,1825,41.4251600395546
8,25,1873,200.546431568405
2,1,1848,247.038204895006
9,24,1953,-73.2652003568571
5,19,1854,-77.7980025239104
3,15,2001,-117.02555639994
2,26,2018,35.0687653393172
12,24,1922,-18.3624845827256
7,1,1982,-47.8549932784529
11,27,1959,65.4885874307117
10,10,1872,181.228946210995
6,4,1828,-88.5939702603084
9,8,1815,-50.0335842226649
1,18,1972,92.8863140205825
6,7,1961,92.3734698976666
11,9,1892,30.9566731172381
6,25,1878,10.8776590362504
1,6,2003,-122.885554719333
8,15,1934,85.1181305773666
5,11,1957,142.63530178024
11,18,1826,-209.481648467753
4,26,1831,55.0938026522564
2,6,1945,17.0222536927226
10,3,1950,13.1747464550461
4,28,1877,-73.7885257354382
8,4,1843,36.3835991304934
9,24,1993,-233.523280366865
8,6,1850,79.7615322937788
7,7,1801,11.3216650001791
4,18,2009,-10.7702123565258
10,8,1883,4.99201210982097
6,2,1949,-46.0384696922419
12,3,1828,-47.4565131717218
11,27,1911,-126.285341602216
2,18,1806,-24.5064355639658
2,23,1906,22.3800039524547
10,25,1849,63.919886086186
8,18,1862,-82.6392004851138
2,28,1862,162.669056469606
8,6,1904,17.2887583539029
2,26,2018,-41.9913306701006
8,12,1951,-83.2147779507756
4,24,1942,-142.808810989452
7,17,1852,-104.032724005587
6,24,1916,-31.8845393402802
4,19,1811,-6.74672597638145
12,25,2015,196.719520236165
10,5,1897,-76.7439830764249
6,16,1958,18.8644474249381
3,11,1901,86.9111513071425
10,23,2005,-84.9567423632261
4,24,2018,-22.6267728543216
10,9,1853,59.8189272668053
6,24,1991,-34.7777768850529
8,19,1811,0.628088711498818
6,19,1919,-39.1204143082461
8,5,1920,-293.273373424039
5,3,1983,113.831390173397
8,20,1949,-62.7672682901653
11,5,1871,74.104613977367
3,4,2004,29.5378729169718
4,6,1860,-98.113092956642
9,7,1921,160.812581112075
4,21,1940,-129.234419824131
4,13,1851,42.5529076663838
8,11,1923,81.9340864252422
10,26,1956,-34.0981882176475
11,10,1800,-33.3900721654313
7,24,1858,-48.0813126442239
12,15,1991,-152.427316515089
9,9,1885,-100.905276416257
8,16,1809,-19.2458567912821
8,9,1911,7.21464039161627
10,1,1886,-102.538605434953
2,28,1871,-11.588681290697
9,16,1963,56.2464241428068
5,21,2016,-187.140945926068
11,4,1883,74.9288162790922
12,11,1976,-17.1227711261621
4,8,1978,-8.09645235974323
9,5,1879,46.5115022788652
10,15,1926,-43.2086625244682
2,1,1821,-191.498290988297
2,26,1910,122.496126105542
5,21,1940,-158.190166625205
9,24,1863,-106.84840302138
1,14,1858,-63.052447576381
6,14,1904,112.295351625985
12,25,1930,47.2831119805329
1,15,1980,-106.063789030413
6,27,1806,-33.6313367951789
11,23,1894,-102.218002377964
2,28,1945,-48.2454986876865
9,4,1866,-214.771953563417
9,27,2017,-129.70901182363
5,19,1986,-196.595678999656
12,6,1869,10.9258415534455
4,11,1833,-27.5379854903757
4,25,1928,-97.4861728122075
5,17,1823,76.7589176275894
8,16,1889,25.5690623170966
9,15,1889,158.586768708476
1,23,1939,-216.172582560214
7,4,1931,72.1976085742805
12,21,1839,98.5590765121692
8,22,1930,-3.87372699301293
3,10,1932,12.0534425351268
2,6,2012,-104.782607675104
11,22,1996,65.3873885193
6,12,1954,-104.397811833615
1,1,1954,61.6487997451507
7,27,1995,75.5860394260917
4,28,1946,-41.4409231796864
3,11,1854,-61.5426416907823
1,11,1835,-89.8187714706301
6,6,1810,110.525248072935
4,19,1864,-19.0921409750707
11,11,1980,-46.5922747799783
4,3,1820,-158.215846866229
12,28,1915,95.6555881667769
7,22,1879,-15.4035099213152
1,18,1943,96.9479330249175
2,16,1834,107.077461774404
11,19,1844,-41.5098155055598
12,13,1852,103.675954914506
4,8,1812,83.6832056326431
4,3,1983,103.687060975464
5,19,1904,-134.865004474416
12,5,1876,87.278081526575
8,15,1815,75.3241097152543
12,10,1843,121.379951951869
9,19,1901,-201.389003518923
5,5,1964,76.7428065816194
1,15,1932,128.185657596875
8,9,2007,111.673327978367
8,16,1973,-171.431525639536
12,18,1971,-44.6978842245914
9,10,1836,-17.2478538431512
9,13,1987,-101.518226429695
9,17,1853,296.717958569582
6,9,1843,-48.1355548051818
3,23,1853,53.2809159126339
10,2,1875,53.0318763319258
1,6,1876,-200.679556057251
3,19,1803,56.7254238056129
12,4,1906,73.2110453746776
6,25,1818,132.576516117811
6,28,1834,-43.0614163723079
5,20,1971,81.6000322241841
8,25,1883,6.69190573831478
12,23,1943,-0.634309805782723
3,25,1920,-70.5082373925019
5,5,2018,-27.3941603028373
2,16,1992,-117.050281379968
4,13,1810,45.804135093872
9,10,1835,-199.189990211047
10,23,1932,16.5807656482162
8,15,1801,-40.329271445463
7,27,1988,31.636890957558
10,8,1867,34.6130271465937
9,26,1993,-37.8890023469637
12,11,1921,90.1767702480676
10,8,1867,-11.105453093118
2,3,1930,-96.4736525508161
7,19,1822,-55.9850470715801
6,10,1812,-44.6482568549153
1,4,1898,-189.490147925281
11,13,1869,-75.8396018618514
5,19,1903,-228.916571553957
5,20,1917,-197.548896277498
11,12,1890,-42.3836539081287
10,20,1936,91.2969762325032
9,26,1962,-36.2492129172895
7,12,1967,90.1950750399757
9,15,2017,-161.080805507609
1,3,1958,51.7716621458071
11,6,1905,-37.4682948980047
5,5,1986,-55.851230751446
4,19,2007,26.6478150501162
3,15,1990,32.6861920306651
1,17,1878,45.8326183813031
1,15,1993,-127.317667487798
12,3,2006,76.8531681440062
9,20,1983,25.6840932599017
3,13,1913,-44.3939214013191
4,4,1926,97.7956870181661
6,4,1983,42.3527140019732
5,1,1899,-11.0364444029574
9,22,1805,-134.425399720546
7,14,1986,71.2841720700996
2,7,1939,44.6170835199899
5,17,1997,210.754813190433
4,25,1856,-56.3800994556228
6,28,1862,-116.790490533291
2,20,1803,101.731008790194
8,10,1984,16.8884440967016
12,26,1853,-293.27263706401
9,10,1837,-87.7572554549871
1,7,1894,78.8647809469164
9,10,1990,-45.5503569947111
10,17,1815,26.595793910982
10,9,2016,29.4973632895698
7,3,1901,43.2976423603751
4,27,1967,-124.298548762977
2,6,1816,-118.444003651159
3,24,1930,-202.193347658855
1,26,1930,136.122157420166
1,15,1927,35.5121424971244
6,24,1903,28.7971725760476
12,23,1972,-21.4890963635402
1,27,1902,89.2691175829015
3,25,1990,-135.123452429676
10,11,1861,41.8174001040272
8,28,1887,-81.5471173963597
9,21,1879,42.5209758899093
2,5,1802,-37.4449742265104
4,25,1971,92.5059351679591
9,6,1862,37.3174585239661
2,23,2020,-17.7806392272766
10,28,1982,106.714329706961
10,19,1892,-168.457639025645
2,24,1946,-26.0229819807039
11,1,1958,-94.5719169441686
10,24,1960,11.1265732255363
3,18,1887,-11.0096418126882
2,7,1913,263.348634885594
1,17,1910,-42.8337798000937
2,12,1941,-55.7271471043295
9,16,1854,0.678593290242933
2,6,1823,-107.929070972294
9,9,1991,-132.881247867052
5,10,1817,-84.7060909336196
6,19,1899,70.8144977826867
8,10,1811,6.64198101847776
6,8,1819,-215.696882784496
9,5,1852,-60.2963876244839
10,9,1884,-28.8484515439079
1,7,2013,-0.487651430887011
3,11,2019,52.2918054450288
2,15,1887,103.074351269016
5,5,1948,-31.8679321189002
8,24,2012,-177.192385709196
1,15,1863,-176.124688110851
5,4,2003,49.5610006841754
7,18,1868,-6.38135519358705
10,12,1865,47.5734259214884
11,14,1874,-65.6310516591039
11,18,1824,97.8250661384088
6,12,1988,95.3864716863253
11,2,1988,-33.1755789577527
11,24,1861,135.777519835635
2,21,2011,93.646644864035
8,9,1905,-84.592333568638
1,24,2017,54.9111027740046
3,1,1840,-14.3267390946674
7,11,1847,-251.214944805088
5,21,1800,23.9203681775739
4,1,1864,-235.388917068559
11,10,1999,42.8264462469706
10,3,1913,-221.335502182852
7,6,1886,181.371835774722
9,16,1903,197.933061371161
6,4,1858,-68.1064422666487
1,4,1830,245.998293610928
4,26,1949,-100.289072308506
5,23,1814,-10.5211956175247
6,9,1890,-137.607932985822
5,9,1858,-71.365752272012
1,27,1867,19.0452704505188
10,8,1990,-58.8121050388221
1,27,1801,34.8727309917901
12,16,1891,25.2033815745676
8,8,1838,-40.9556255734733
6,26,1806,74.4564154010536
2,12,1986,51.4863835910972
3,20,1940,58.5935209590199
9,21,1986,-121.333665680545
11,26,1911,12.0703305045448
2,4,1978,-34.6107052429093
11,16,1803,-9.43746480508317
12,20,1940,48.6392135583603
1,19,1838,138.618702511788
8,24,1878,184.900329329157
6,23,1990,-17.4847688583821
10,14,1814,3.1857181180323
9,27,1925,-60.3817063681126
6,12,1806,-253.248061137817
6,28,1955,-42.8787236234154
1,11,1933,-24.028561314848
5,24,1812,69.4552491241746
7,26,1875,143.523974237201
11,28,1854,37.9317386352111
11,13,1982,34.1860397647554
1,16,2012,-12.6103978771435
1,3,1937,24.7923493845259
6,5,1833,32.357294447361
1,25,1940,-98.4959469509426
11,19,1942,17.9782054578748
6,28,1805,-117.380871072075
6,24,1899,-10.3987119049464
6,15,1853,-89.4211567017469
7,25,1925,-6.35757058236412
5,2,1836,-12.0049753002678
1,14,1999,-92.2587257933679
1,12,1907,-10.0022295296646
11,1,1944,241.522098065108
3,19,1889,-79.5939002677232
11,6,1876,-99.1562721232776
8,1,1851,-57.912712639973
5,11,1861,-129.958454303119
9,12,1965,-96.1456505447839
6,23,2019,82.2229382628917
10,8,1875,17.1644938777051
9,20,1926,-146.42761194667
7,9,1875,98.1395222635555
10,10,1893,-71.6726018817247
3,20,1887,-92.5130577854007
6,22,1947,32.4996427676303
7,1,1842,35.7950162195245
8,28,1969,90.6591568096602
11,11,1944,-44.6188038527758
9,23,2004,36.423821390054
11,28,1934,13.9397634541524
10,18,1928,-112.992665970155
9,5,1883,0.145068848284217
2,1,1825,54.8275210452623
11,7,1854,124.226138270755
10,5,1817,105.212837677123
12,16,1937,-37.4278254179776
7,25,1868,126.990230418914
1,22,2019,183.806281079288
8,3,1898,-48.0342839625817
8,22,1898,26.1455662303645
3,5,1897,-145.735791963
6,7,1905,-61.1535158032417
11,6,1861,-90.9061241611254
8,26,1862,2.86477163628146
10,7,1929,211.078623684786
1,15,1848,-19.8527348150378
12,12,1942,-64.6073652038394
7,20,1888,-34.4025349025265
6,12,1810,98.0588806573784
2,22,1927,14.6816252039459
7,9,1854,176.472921370397
1,21,1976,39.9925062720155
2,10,1935,5.49169003466389
4,22,1871,-86.9311151793341
4,10,1859,-61.781893535579
7,7,1926,47.7109942687305
3,17,1856,-29.5207915215956
2,21,1811,-103.269222025162
9,12,1971,-16.850338595482
8,24,1855,119.808987328151
9,1,1916,-108.674744805601
1,28,1965,62.1802580833721
8,6,1954,54.9301312106248
2,16,1947,24.8030481450952
11,4,1847,-38.1397122472006
4,15,1937,-133.601916865471
5,9,1830,68.2725228863521
7,24,1820,84.9874079724748
5,20,2008,38.127125053687
10,25,1980,-218.183054745202
3,10,1931,146.274326097282
1,28,1908,65.958337410354
9,14,2005,80.7881483210127
4,5,1871,182.061829665958
6,23,1810,-102.850892843521
3,22,1846,-63.7569769530694
7,8,1955,17.4827259084241
1,12,1953,36.351040983408
4,21,1837,162.416167245296
5,6,1869,127.776869187906
8,11,1963,-259.866117804201
1,27,1856,-7.86547816990103
4,22,1821,35.5436339742164
2,18,1909,-106.354176776797
12,11,1858,119.270433235518
7,4,1956,15.6954962535479
10,4,1909,-36.2979777655449
3,6,1852,152.417855749352
8,23,2005,73.477209646999
2,20,1975,-13.1785888864437
4,9,1974,-139.458519604969
7,4,1867,-14.5474877268863
6,13,1869,5.46616515143056
12,25,1921,-44.1155998962915
6,7,1929,46.6150137367561
4,28,1837,90.2039905472321
3,20,1944,62.6617442554457
1,14,1858,55.1643780521407
3,15,1835,-68.2993668007566
2,5,1912,207.02233090743
10,10,1965,-167.204292405779
5,26,1845,-111.291108136511
2,23,1912,-88.2757638321103
1,8,1923,31.0514957797856
11,15,1845,-156.239299805047
5,10,1968,-38.3737022966148
12,15,1820,2.77881042734031
9,5,1894,-0.529958866108597
5,27,1804,47.2766262040306
3,19,1817,26.1932940461733
8,17,1978,31.1752068644518
10,19,1936,-303.677168254127
4,21,1820,-42.8148017301599
2,18,1987,-162.2202641203
10,23,2010,-34.222086062543
8,8,1845,93.1043522992438
7,18,1973,-7.53920564127366
11,25,1986,-108.696795512252
4,23,1876,108.550045417638
3,27,1808,-215.977978766706
6,11,1904,13.5660262737239
2,19,1926,-222.666816744105
7,6,1982,87.5336055478607
1,23,1922,-92.264816981793
11,21,1896,13.1627974027364
7,4,1845,-7.36342441154223
4,15,1928,99.6495661233836
5,28,1901,42.913222547469
1,28,1915,136.507821685398
11,2,1843,-105.269543412897
9,9,1983,180.603495120331
11,25,1829,36.8808901135364
12,22,1953,52.6238095740231
8,20,1871,93.0769839155586
5,14,1899,174.22614287902
8,17,1929,116.1845931788
5,20,1838,95.0499620969359
7,24,1858,160.963790435454
12,27,1945,82.5649899392215
4,27,1917,-91.6174095568787
1,10,1827,188.110252777989
2,14,1881,137.426304456026
10,26,1846,-24.4586826795706
12,26,1860,-21.49925567946
7,27,1999,131.990122864348
3,20,1979,-76.6950509385188
2,23,1928,-42.8382362352201
5,25,1927,136.891292712357
7,6,1978,-28.9945460587502
11,17,1974,-100.574087727704
4,13,1895,-138.839166148016
12,25,1888,56.0787668872432
8,8,1886,-80.0541570269151
2,15,1882,-61.9035670181291
1,13,1850,26.8207434202557
3,10,1888,-100.321804288091
1,15,1872,170.451401359662
8,21,1950,-59.4634302184974
10,14,1809,26.1053588562213
12,24,1972,11.5121035425577
2,28,1882,9.63051833058693
10,21,1810,14.7639539593749
1,7,1882,-19.4002531457428
12,19,1822,-43.730169867177
6,19,1827,159.863357912417
6,26,1939,-31.6997539374849
11,3,1952,127.802819072222
6,22,2002,77.2592698110035
9,28,1881,-36.9009160474628
11,11,1993,-78.6668547480235
12,1,1865,-128.039235288257
4,5,1994,-27.7161968452941
7,9,1940,-114.257910379352
11,23,1854,165.642243311208
5,23,1807,-143.345779207544
1,3,1954,-143.041448997804
4,17,1948,93.6700172703177
5,2,1888,-39.7212541311942
11,18,1975,6.96264407839708
5,23,1981,24.3008978064487
10,11,1876,-2.11929173613442
11,10,1867,5.77221624174558
12,14,1820,97.0718644379206
6,9,1837,58.0961217745977
3,14,1909,169.618976549237
2,12,1911,-60.9464782331706
7,10,1862,82.4588478100898
5,18,1847,55.5705831867144
8,27,1911,121.08949240766
3,8,1992,139.893797694682
9,26,1923,-10.6665598422891
11,12,1999,117.04147035391
1,4,2014,10.4932037893687
7,18,1969,129.952546586448
4,6,1807,-109.358206925093
12,21,1819,110.685391786129
3,15,1982,67.0241907081466
3,1,1865,-31.5607347597678
1,17,1861,36.6776317379377
10,18,1983,-57.4803617333644
8,2,1859,-12.8070427045426
5,13,1915,111.039984378181
11,6,2010,-117.043849669196
10,17,1802,128.453679157824
4,17,1965,-100.045521172117
1,16,1859,55.1841370640025
4,28,1802,99.3949599090589
12,27,1889,96.503384963065
4,13,1905,163.871040064251
12,1,1997,-58.0903036199994
7,7,1847,97.5020828667564
2,12,1992,91.4554610649128
3,10,1999,107.589805162596
8,26,1820,-71.2791359804784
8,25,2008,-67.0187697334783
12,14,1980,-182.551175732098
2,10,1992,115.670485946843
11,15,1818,-104.393406555497
6,28,1879,0.707177473832346
6,16,1813,-214.724592546872
4,27,1868,33.9388264328605
8,28,1861,117.892418508941
11,20,1922,2.58953370357212
3,15,1857,-15.0537308833036
10,26,1800,73.664423576303
8,20,1917,-44.4971273995821
5,13,1927,283.025754826861
10,19,1954,5.17964454993657
3,5,1897,103.03402827906
10,16,1849,33.3326846142332
6,12,1999,-118.012363972433
12,24,1840,-43.0931334613728
11,22,1920,77.0101512645209
9,12,1857,-14.0295913408008
10,26,1859,93.874530626889
8,26,1941,96.8270742955879
7,2,1964,-252.811708778648
9,17,1978,-56.859622311436
10,10,1863,75.6880489793894
4,4,1985,75.8685880583424
12,11,2018,20.8385355540977
8,2,1988,-124.770155396955
5,16,1819,57.4904885646706
2,8,1981,146.385608234997
6,17,1961,-134.985720172172
9,22,1812,137.370053682856
7,26,1986,3.04541827365459
6,28,1800,255.508045435118
6,4,1920,34.6029645330901
4,3,1889,-10.219011745842
6,7,1805,-136.063020543754
12,18,1971,-97.9059640282341
11,3,1984,205.0505974974
5,24,1882,74.2746180476987
4,2,1993,-13.7619466945713
1,1,1843,40.928439502273
8,26,1887,-11.2620516145643
11,5,1854,29.8097172265006
7,12,1974,10.7982130651323
2,1,1817,34.3822749494867
6,10,1918,-74.6734311986097
8,22,2008,-121.851276168599
11,3,1980,-6.51784974952637
1,18,1893,71.8747053588334
6,21,1836,-25.8412462833749
6,19,1861,-23.7541055398814
3,7,1833,45.7491960838271
10,26,1831,-111.326678491664
